!ORDERID,!ITEMID,!PRODUCTID,!PRODUCTCODE,!PRODUCT,!PRICE,!AMOUNT,!PROVIDER,!OPTION_CLASS,!OPTION_VALUE,!EXTRA_DATA
867,1200,8,3514,Morning Birdsong Breakfast Blend,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""9.99"";s:8:""subtotal"";s:4:""9.99"";}}"
867,1201,6,11140,PETA Coffee Gift Basket,34.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";N;s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""34.99"";s:16:""discounted_price"";s:5:""34.99"";s:8:""subtotal"";s:5:""34.99"";}}"
867,1202,11,28070,No Ruffled Feathers Decaf - 2 lb. Value Size Bag,20.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:5;s:1:""9"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""20.99"";s:16:""discounted_price"";s:5:""20.99"";s:8:""subtotal"";s:5:""20.99"";}}"
868,1203,3,9434,"Melitta, Unbleached, #4 Cone Filters - 40 Count",2.65,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";N;s:5:""taxes"";a:1:{s:8:""SALESTAX"";a:16:{s:5:""taxid"";s:1:""1"";s:8:""tax_name"";s:8:""SALESTAX"";s:7:""formula"";s:3:""DST"";s:12:""address_type"";s:1:""S"";s:6:""active"";s:1:""Y"";s:18:""price_includes_tax"";s:1:""N"";s:21:""display_including_tax"";s:1:""N"";s:12:""display_info"";s:0:"""";s:9:""regnumber"";s:0:"""";s:8:""priority"";s:1:""0"";s:10:""rate_value"";d:9;s:9:""rate_type"";s:1:""%"";s:16:""tax_display_name"";s:37:""California Sales Tax (non food items)"";s:17:""tax_value_precise"";d:0.23849999999999999;s:9:""tax_value"";d:0.47699999999999998;s:11:""taxed_price"";d:2.8885000000000001;}}s:7:""display"";a:3:{s:5:""price"";s:4:""2.65"";s:16:""discounted_price"";s:4:""5.30"";s:8:""subtotal"";s:4:""5.30"";}}"
868,1204,6,11140,PETA Coffee Gift Basket,34.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";N;s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""34.99"";s:16:""discounted_price"";s:5:""34.99"";s:8:""subtotal"";s:5:""34.99"";}}"
868,1205,7,3552,Flying Free French Roast,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
869,1206,8,3514,Morning Birdsong Breakfast Blend,10.49,6,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""62.94"";s:8:""subtotal"";s:5:""62.94"";}}"
870,1207,7,3552,Flying Free French Roast,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
870,1208,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
871,1209,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
872,1210,7,3552,Flying Free French Roast,10.49,3,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""28.32"";s:8:""subtotal"";s:5:""28.32"";}}"
873,1211,9,3570,No Ruffled Feathers Decaf,10.59,6,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""5"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";d:10.59;s:16:""discounted_price"";d:63.539999999999999;s:8:""subtotal"";d:63.539999999999999;}}"
874,1212,9,3570,No Ruffled Feathers Decaf,10.59,6,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""5"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.59"";s:16:""discounted_price"";s:5:""63.54"";s:8:""subtotal"";s:5:""63.54"";}}"
875,1213,7,3552,Flying Free French Roast,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
875,1214,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
875,1215,9,3570,No Ruffled Feathers Decaf,11.09,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""6"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""11.09"";s:16:""discounted_price"";s:5:""11.09"";s:8:""subtotal"";s:5:""11.09"";}}"
876,1216,7,3552,Flying Free French Roast,10.49,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""20.98"";s:8:""subtotal"";s:5:""20.98"";}}"
877,1217,8,3514,Morning Birdsong Breakfast Blend,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;i:3;}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""9.99"";s:8:""subtotal"";s:4:""9.99"";}}"
877,1218,7,3552,Flying Free French Roast,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;i:1;}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""9.99"";s:8:""subtotal"";s:4:""9.99"";}}"
878,1219,12,28052,Flying Free French Roast - 2 lb. Value Size Bag,19.99,3,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:6;s:2:""11"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""19.99"";s:16:""discounted_price"";s:5:""59.97"";s:8:""subtotal"";s:5:""59.97"";}}"
879,1220,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
880,1221,7,3552,Flying Free French Roast,9.99,6,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""1"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:5:""59.94"";s:8:""subtotal"";s:5:""59.94"";}}"
881,1222,8,3514,Morning Birdsong Breakfast Blend,10.49,6,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""62.94"";s:8:""subtotal"";s:5:""62.94"";}}"
882,1223,8,3514,Morning Birdsong Breakfast Blend,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""9.99"";s:8:""subtotal"";s:4:""9.99"";}}"
882,1224,9,3570,No Ruffled Feathers Decaf,10.59,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""5"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""10.59"";s:16:""discounted_price"";s:5:""10.59"";s:8:""subtotal"";s:5:""10.59"";}}"
883,1225,8,3514,Morning Birdsong Breakfast Blend,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""9.99"";s:8:""subtotal"";s:4:""9.99"";}}"
883,1226,9,3570,No Ruffled Feathers Decaf,10.59,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""5"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""10.59"";s:16:""discounted_price"";s:5:""10.59"";s:8:""subtotal"";s:5:""10.59"";}}"
884,1227,8,3514,Morning Birdsong Breakfast Blend,10.49,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""20.98"";s:8:""subtotal"";s:5:""20.98"";}}"
885,1228,12,28052,Flying Free French Roast - 2 lb. Value Size Bag,19.99,3,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:6;s:2:""11"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""19.99"";s:16:""discounted_price"";s:5:""59.97"";s:8:""subtotal"";s:5:""59.97"";}}"
886,1229,7,3552,Flying Free French Roast,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
886,1230,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
887,1231,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
888,1232,8,3514,Morning Birdsong Breakfast Blend,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""9.99"";s:8:""subtotal"";s:4:""9.99"";}}"
889,1233,10,28014,Morning Birdsong Breakfast Blend - 2 lb. Value Size Bag,19.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:4;s:1:""7"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""19.99"";s:16:""discounted_price"";s:5:""19.99"";s:8:""subtotal"";s:5:""19.99"";}}"
890,1234,8,3514,Morning Birdsong Breakfast Blend,10.49,6,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""62.94"";s:8:""subtotal"";s:5:""62.94"";}}"
891,1235,7,3552,Flying Free French Roast,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
891,1236,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
892,1237,8,3514,Morning Birdsong Breakfast Blend,10.49,3,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""31.47"";s:8:""subtotal"";s:5:""31.47"";}}"
892,1238,7,3552,Flying Free French Roast,10.49,3,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""31.47"";s:8:""subtotal"";s:5:""31.47"";}}"
893,1239,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
894,1240,7,3552,Flying Free French Roast,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""1"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""9.99"";s:8:""subtotal"";s:4:""9.99"";}}"
894,1241,8,3514,Morning Birdsong Breakfast Blend,9.99,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:5:""19.98"";s:8:""subtotal"";s:5:""19.98"";}}"
894,1242,9,3570,No Ruffled Feathers Decaf,10.59,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""5"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""10.59"";s:16:""discounted_price"";s:5:""21.18"";s:8:""subtotal"";s:5:""21.18"";}}"
895,1243,7,3552,Flying Free French Roast,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""1"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""9.99"";s:8:""subtotal"";s:4:""9.99"";}}"
895,1244,8,3514,Morning Birdsong Breakfast Blend,9.99,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:5:""19.98"";s:8:""subtotal"";s:5:""19.98"";}}"
895,1245,9,3570,No Ruffled Feathers Decaf,10.59,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""5"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""10.59"";s:16:""discounted_price"";s:5:""21.18"";s:8:""subtotal"";s:5:""21.18"";}}"
896,1246,8,3514,Morning Birdsong Breakfast Blend,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""9.99"";s:8:""subtotal"";s:4:""9.99"";}}"
897,1247,7,3552,Flying Free French Roast,9.99,4,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""1"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:5:""37.96"";s:8:""subtotal"";s:5:""37.96"";}}"
897,1248,8,3514,Morning Birdsong Breakfast Blend,9.99,6,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:5:""56.94"";s:8:""subtotal"";s:5:""56.94"";}}"
897,1249,9,3570,No Ruffled Feathers Decaf,10.59,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""5"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.59"";s:16:""discounted_price"";s:5:""20.12"";s:8:""subtotal"";s:5:""20.12"";}}"
898,1250,8,3514,Morning Birdsong Breakfast Blend,10.49,5,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""52.45"";s:8:""subtotal"";s:5:""52.45"";}}"
899,1251,7,3552,Flying Free French Roast,10.49,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""20.98"";s:8:""subtotal"";s:5:""20.98"";}}"
900,1252,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
901,1253,8,3514,Morning Birdsong Breakfast Blend,10.49,6,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""62.94"";s:8:""subtotal"";s:5:""62.94"";}}"
902,1254,12,28052,Flying Free French Roast - 2 lb. Value Size Bag,20.49,3,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:6;s:2:""12"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""20.49"";s:16:""discounted_price"";s:5:""61.47"";s:8:""subtotal"";s:5:""61.47"";}}"
902,1255,9,3570,No Ruffled Feathers Decaf,11.09,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""6"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""11.09"";s:16:""discounted_price"";s:5:""11.09"";s:8:""subtotal"";s:5:""11.09"";}}"
903,1256,8,3514,Morning Birdsong Breakfast Blend,10.49,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""20.98"";s:8:""subtotal"";s:5:""20.98"";}}"
904,1257,9,3570,No Ruffled Feathers Decaf,10.59,6,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""5"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.59"";s:16:""discounted_price"";s:5:""63.54"";s:8:""subtotal"";s:5:""63.54"";}}"
905,1258,7,3552,Flying Free French Roast,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
905,1259,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
905,1260,9,3570,No Ruffled Feathers Decaf,11.09,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""6"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""11.09"";s:16:""discounted_price"";s:5:""11.09"";s:8:""subtotal"";s:5:""11.09"";}}"
906,1261,12,28052,Flying Free French Roast - 2 lb. Value Size Bag,19.99,4,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:6;s:2:""11"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""19.99"";s:16:""discounted_price"";s:5:""79.96"";s:8:""subtotal"";s:5:""79.96"";}}"
907,1262,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
908,1263,12,28052,Flying Free French Roast - 2 lb. Value Size Bag,19.99,3,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:6;s:2:""11"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""19.99"";s:16:""discounted_price"";s:5:""59.97"";s:8:""subtotal"";s:5:""59.97"";}}"
909,1264,8,3514,Morning Birdsong Breakfast Blend,10.49,6,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""62.94"";s:8:""subtotal"";s:5:""62.94"";}}"
910,1265,7,3552,Flying Free French Roast,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
910,1266,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
911,1267,8,3514,Morning Birdsong Breakfast Blend,10.49,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""4"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""10.49"";s:8:""subtotal"";s:5:""10.49"";}}"
912,1268,8,3514,Morning Birdsong Breakfast Blend,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""8.99"";s:8:""subtotal"";s:4:""8.99"";}}"
913,1269,8,3514,Morning Birdsong Breakfast Blend,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""8.99"";s:8:""subtotal"";s:4:""8.99"";}}"
914,1270,8,3514,Morning Birdsong Breakfast Blend,9.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:2;s:1:""3"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:4:""9.99"";s:16:""discounted_price"";s:4:""8.99"";s:8:""subtotal"";s:4:""8.99"";}}"
915,1271,6,11140,PETA Coffee Gift Basket,34.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";N;s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""34.99"";s:16:""discounted_price"";s:5:""34.99"";s:8:""subtotal"";s:5:""34.99"";}}"
916,1272,7,3552,Flying Free French Roast,10.49,2,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:1;s:1:""2"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.49"";s:16:""discounted_price"";s:5:""20.98"";s:8:""subtotal"";s:5:""20.98"";}}"
917,1273,9,3570,No Ruffled Feathers Decaf,10.59,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:3;s:1:""5"";}s:5:""taxes"";N;s:7:""display"";a:3:{s:5:""price"";s:5:""10.59"";s:16:""discounted_price"";s:5:""10.59"";s:8:""subtotal"";s:5:""10.59"";}}"
918,1274,11,28070,No Ruffled Feathers Decaf - 2 lb. Value Size Bag,20.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:5;s:1:""9"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""20.99"";s:16:""discounted_price"";s:5:""20.99"";s:8:""subtotal"";s:5:""20.99"";}}"
918,1275,12,28052,Flying Free French Roast - 2 lb. Value Size Bag,19.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:6;s:2:""11"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""19.99"";s:16:""discounted_price"";s:5:""19.99"";s:8:""subtotal"";s:5:""19.99"";}}"
918,1276,10,28014,Morning Birdsong Breakfast Blend - 2 lb. Value Size Bag,19.99,1,rtong@rogersfamilyco.com,,,"a:3:{s:15:""product_options"";a:1:{i:4;s:1:""7"";}s:5:""taxes"";a:0:{}s:7:""display"";a:3:{s:5:""price"";s:5:""19.99"";s:16:""discounted_price"";s:5:""19.99"";s:8:""subtotal"";s:5:""19.99"";}}"
